id,name,level,time,evaluation
3013,Dimensões Terreno,1,0.002333,CORRECT
3014,Ferraduras,1,0.001942,CORRECT
3015,Padaria,1,0.002106,CORRECT
3017,Quantos dias você já viveu?,1,0.002218,CORRECT
3018,Enchendo o Tanque,1,0.002204,CORRECT
3019,Valor da Refeição,1,0.001597,CORRECT
3020,Média Ponderada,1,0.002351,CORRECT
3038,Bob Conduíte,1,0.002317,CORRECT
3039,Feijão,1,0.00204,CORRECT
3040,Ho Ho Ho,1,0.002369,CORRECT
3041,Notas da Prova,1,0.004209,CORRECT
3042,Bem-vindos e Bem-vindas ao Inverno!,2,0.002197,CORRECT
3043,Bem-vindos e Bem-vindas ao Verão!,2,0.002144,CORRECT
3046,Teste de seleção 1,2,0.002176,CORRECT
3048,Módulo 2 - Área do retângulo,1,-1.0,RUNTIME_ERROR
3055,Módulo 3 - Quadrado,1,0.002218,CORRECT
3058,Arithmetic Key,5,0.004985,WRONG_ANSWER
3063,k-Tree,3,0.003956,CORRECT
3064,Módulo 3 - Antecessor e Sucessor,1,0.002016,CORRECT
3065,Módulo 3 - Diagonal,2,0.001903,WRONG_ANSWER
3084,Potência de 2,3,0.825612,TIME_LIMIT_EXCEEDED
3085,Another Meme Problem,3,0.00241,CORRECT
3110,Red-Blue Graph,5,0.002279,CORRECT
3115,Próximo número,1,0.003569,CORRECT
3116,Competição,1,0.054655,CORRECT
3117,Distância das vilas,1,0.002674,CORRECT
3118,Doação,1,0.051533,CORRECT
3119,Nickname,1,0.003972,CORRECT
3120,Oferenda,1,0.003869,CORRECT
3121,Tamanho da caverna,1,0.002295,CORRECT
3122,Quantas ticks?,2,0.002182,CORRECT
3126,Distância entre duas coordenadas,1,0.00215,WRONG_ANSWER
3127,Altura máxima - movimento oblíquo,1,0.002223,WRONG_ANSWER
3128,"Cadastro de pessoas e idades (soma, médias)",1,0.002406,CORRECT
3131,Primeiro Dicionário de Andy,2,0.002731,WRONG_ANSWER
3132,Lista de Chamada 2,2,0.002484,CORRECT
3135,Os presentes de Aninha,4,0.002546,WRONG_ANSWER
3145,Competição de Chocolate,1,0.002297,CORRECT
3147,Troca,1,0.002025,CORRECT
3148,Corona: Ep 6,3,0.001912,WRONG_ANSWER
3149,Distribuindo Adesivos,4,0.002651,CORRECT
3150,Corona: Ep 9,3,0.002033,CORRECT
3151,Corona: Ep 10,4,0.005459,CORRECT
3152,Corona: Ep 8,3,0.001811,CORRECT
3153,Corona: Ep 3,3,0.0023,CORRECT
3154,Corona: EP 1,3,0.001891,CORRECT
3155,Todos os caminhos,3,0.11514,CORRECT
3156,Corona: Ep 5,3,0.00334,CORRECT
3157,Corona: Ep 7,3,0.002282,CORRECT
3158,Corona: Ep 4,3,0.002525,WRONG_ANSWER
3159,Corona: Ep 2,3,0.002224,CORRECT
3160,Maior de três,1,0.002215,CORRECT
3161,Distância entre dois pontos,1,0.003082,CORRECT
3162,Par ou ímpar,1,0.002014,CORRECT
3163,Raiz enésima,1,0.002386,CORRECT
3165,Triângulo,1,0.00228,CORRECT
3166,Gráfico,1,0.002045,CORRECT
3167,Maior sem if,1,0.001633,CORRECT
3168,Operador ternário,1,0.001782,CORRECT
3169,Salário,1,0.002,CORRECT
3196,[C3] LAB - 7,1,0.001802,CORRECT
3197,[C3] LAB - 8,1,0.002141,WRONG_ANSWER
3198,[C3] LAB - 1,1,0.001756,CORRECT
3199,[C3] LAB - 2/3,1,0.002307,WRONG_ANSWER
3200,[C3] LAB - 4,1,0.002357,WRONG_ANSWER
3201,[C3] LAB - 5,1,0.002284,WRONG_ANSWER
3202,[C3] LAB - 6,1,0.001852,CORRECT
3203,[C3] LAB - 9,1,0.002592,WRONG_ANSWER
3204,[C3] LAB - 12,1,0.002204,WRONG_ANSWER
3205,[C3] LAB - 11,1,0.001978,WRONG_ANSWER
3206,[C3] LAB - 10,1,0.002117,WRONG_ANSWER
3207,inversao dos digitos de um numero inteiro,1,0.002018,CORRECT
3208,Cálculo do IMC,2,0.003761,WRONG_ANSWER
3209,Restos dos Produtos,2,0.001887,CORRECT
3214,AC2 - Ex. 5,1,0.002122,CORRECT
3215,AJA café,3,0.007245,CORRECT
3216,Cálculo da contribuição do INSS,1,0.002121,WRONG_ANSWER
3217,Seno e cosseno a partir de séries de Taylor,3,0.002205,WRONG_ANSWER
3218,A = B,2,0.002527,CORRECT
3219,Contando ocorrências (função iterativa),2,0.002212,CORRECT
3220,Inverta os dígitos de um inteiro de 5 dígitos,1,0.002034,CORRECT
3221,Qual o numero de dígitos de um numero inteiro,1,0.001788,CORRECT
3222,Inverter os dígitos um numero inteiro,1,0.0021,CORRECT
3223,Cerca,3,0.181604,CORRECT
3231,[AC3.2] - Divisibilidade,1,0.002112,CORRECT
3241,Flipping Game,4,0.002251,CORRECT
3246,Ayallinha e o City Tour,3,0.002254,WRONG_ANSWER
3251,Operação simples,1,0.00227,CORRECT
3269,Common Prefixes,4,0.128206,CORRECT
3272,Palavras com fatiamento e concatenação,2,0.002158,WRONG_ANSWER
3276,Par ou Impar,1,0.002135,CORRECT
3277,Nota válida,1,0.001984,WRONG_ANSWER
3278,Classificando notas,1,0.001582,CORRECT
3279,IMC,1,0.002244,CORRECT
3280,Aumento de salário,1,0.001601,CORRECT
3281,PIT03 - Ordem Inversa,1,0.001587,CORRECT
3282,PIT03 - Aumento salário funcionário,1,0.001443,CORRECT
3283,Calculando áreas,2,0.002112,CORRECT
3284,Dispensador de cédulas,3,0.002157,CORRECT
3285,IMC,1,0.002322,CORRECT
3286,Loja de cerâmicas,1,0.002088,CORRECT
3287,Pirâmide de Números,1,0.002057,CORRECT
3288,Soma 3 números,1,0.002118,CORRECT
3289,Conversão de Horas,1,0.001703,CORRECT
3297,Litros de refrigerante dietético.,1,0.001628,CORRECT
3318,UACSA - Raiz quarta,1,0.001759,CORRECT
3319,UACSA - Fração,1,0.001535,CORRECT
3323,Expressão Lógica,2,0.002513,CORRECT
3324,A Sequência de Josué,2,0.002408,CORRECT
3326,Futebol de robôs,2,0.002385,CORRECT
3327,A disputa final,1,0.002371,WRONG_ANSWER
3328,Conta de energia de Rafinha,2,0.002815,CORRECT
3329,Ajude o Leo,1,0.055887,CORRECT
3331,Os Ímpares de Josué,3,0.005017,CORRECT
3332,Os primos de Zeca,3,0.053355,CORRECT
3333,Triangulo do Vinicius,3,0.002475,CORRECT
3334,Datas entre dias,3,0.054225,CORRECT
3335,O pi de zeca,2,0.002371,WRONG_ANSWER
3336,O troco de Heleno,3,0.001766,CORRECT
3337,Ajude o Mateus,3,0.005865,CORRECT
3338,A Internet do Zeca Urubu,4,0.00231,CORRECT
3341,As peças de Aninha,4,0.00212,CORRECT
3342,Futebol de robôs: o retorno,3,0.003105,CORRECT
3343,Maior sequência decrescente,2,0.002374,PRESENTATION_ERROR
3344,Datas entre dias: o retorno,2,0.002325,CORRECT
3345,Calibrando Sensores,3,0.002139,PRESENTATION_ERROR
3351,Matrizes da internet do Zeca,2,0.010398,CORRECT
3353,Matriz transposta,1,0.002621,PRESENTATION_ERROR
3354,O amor de Elias,2,0.002195,EMPTY_ANSWER
3356,Próximo dia,2,0.002884,CORRECT
3357,Convite para Treinamento,1,0.001969,CORRECT
3359,Algoritmo do Cubo Mágico,1,0.00227,CORRECT
3360,N primeiros números naturais,1,0.002011,CORRECT
3361,Contar pulando múltiplos,1,0.002186,CORRECT
3362,A fórmula de Janaína,1,0.002171,CORRECT
3363,Espaços excedentes,1,0.002391,CORRECT
3365,O campeonato de Kinho,2,0.002344,CORRECT
3366,CRUD CREDO,3,0.007205,CORRECT
3367,Par ou Ímpar - Python3,1,0.002644,WRONG_ANSWER
3373,Hello World,1,0.001546,CORRECT
3374,Média de 3 Números Reais,1,0.002299,CORRECT
3375,Latas de Tinta para Pintar Cilindro,2,0.002231,CORRECT
3377,Maior de Idade,1,0.001656,CORRECT
3378,Funções Math.h,1,0.00207,WRONG_ANSWER
3379,Maior Idade,1,0.002176,CORRECT
3381,Faixa etária idade,1,0.003619,CORRECT
3387,Carteira Habilitacao,1,0.002234,WRONG_ANSWER
3389,Meia Entrada Cinema,1,0.00217,CORRECT
3399,Raiz de uma equação do primeiro grau,1,0.00208,CORRECT
3400,Área de um anel circular,1,0.002566,CORRECT
3401,Volume de um cilindro,1,0.001931,CORRECT
3402,Ponto de interseção entre duas retas,1,0.002149,CORRECT
3403,Distância entre dois pontos no espaço 3D,1,0.00223,CORRECT
3404,Raizes reais de uma equação do segundo grau,1,0.001947,CORRECT
3406,Divisores de um número,1,0.002113,CORRECT
3407,Somar 2 números ou raiz quadrada de 1 número,1,0.001959,CORRECT
3408,Salário mais bonificação e auxílio-escola,2,0.00265,CORRECT
3409,Ponto dentro de um retângulo,2,0.002126,CORRECT
3410,Ponto dentro de dois círculos,3,0.002218,CORRECT
3411,Consumo de combustível por tipo de carro,1,0.002,CORRECT
3412,MDC,1,0.001559,CORRECT
3413,Números pares de 1 até n,1,0.00213,CORRECT
3414,A Saga do Protagonista: Parte 1,1,0.002284,CORRECT
3415,Arithmetic Debt,2,0.002137,CORRECT
3417,10 Números do Tio Willy sem array,1,0.002494,WRONG_ANSWER
3418,MDC como combinação linear,1,0.002229,WRONG_ANSWER
3419,Série de Fibonacci,1,0.002474,CORRECT
3420,Série de Fetuccine,1,0.00212,CORRECT
3421,Função exponencial natural,1,0.002431,CORRECT
3422,Valor aproximado de pi,1,0.001796,CORRECT
3423,Raiz quadrada de um número,2,0.002527,WRONG_ANSWER
3424,Maior valor entre inteiros lidos,1,0.002069,CORRECT
3425,"Menor, maior, percentual de pares e média",2,0.002423,WRONG_ANSWER
3426,Vetor de fatoriais,3,0.001653,PRESENTATION_ERROR
3427,Produto dos elementos da diagonal principal,2,0.002217,CORRECT
3428,Múltiplos de x da diagonal principal,2,0.00207,CORRECT
3429,Média e situação de n alunos,2,0.001687,CORRECT
3431,Trabalhando com listas,3,0.001896,CORRECT
3432,Está em ordem crescente?,2,0.002317,CORRECT
3434,Função menor elemento,1,0.001722,WRONG_ANSWER
3435,Produto interno (com funções),1,0.001644,WRONG_ANSWER
3436,Funções para a área e o perímetro do círculo,2,0.002099,CORRECT
3437,Função para conversão de graus para radianos,2,0.002246,CORRECT
3438,Supermercado,1,0.001975,WRONG_ANSWER
3440,Compras de Fim de Ano,1,0.00249,CORRECT
3441,Matriz fantasma,3,0.002612,CORRECT
3442,Batalha Pokemon (Hard Version),3,0.355075,WRONG_ANSWER
3446,Contagem em string,1,0.003179,CORRECT
3547,A nave de Bilu,1,0.002257,CORRECT
3549,Esfiha do Zildão,1,0.002412,CORRECT
3550,Os códigos de Josué,1,0.002066,CORRECT
3551,É triângulo é?,1,0.002191,CORRECT
3552,Prática de estruturas de repetição,1,0.002177,CORRECT
3554,Os primos de Fibonacci,2,0.002101,CORRECT
3555,Primo de 4,4,0.080027,CORRECT
3556,Big Problem Brasil,1,0.927924,CORRECT
3557,Quociente de uma divisão inteira,1,0.001498,CORRECT
3561,Conversão de temperatura,1,0.001462,CORRECT
3562,Funções da biblioteca math.h,1,0.002079,CORRECT
3564,Os arrays de Kinho,3,0.002269,CORRECT
3565,Diferença entre vetores,2,0.002249,CORRECT
3566,Trena Dobrável,4,0.001986,CORRECT
3567,Os vetores de Samuel,1,0.004603,CORRECT
3569,3o ângulo  do triângulo,1,0.002067,CORRECT
3571,Latas de Tinta,1,0.001721,CORRECT
3572,Anos semanas e dias,1,0.00144,CORRECT
3574,O berçário de Kinho,4,0.003047,CORRECT
3575,Link chateado,2,0.001711,CORRECT
3576,Cifra do Zeca,3,0.002141,CORRECT
3577,O Robô do Zeca,3,0.001551,CORRECT
3578,As 4 operações,1,0.002374,CORRECT
3579,Resposta bem explicadinha,1,0.002336,CORRECT
3584,Ordenação ensaio do método da bolha,1,0.002136,CORRECT
3585,Tipos de Média,2,0.00239,CORRECT
3588,Ordenação ensaio do método da seleção,1,0.002201,CORRECT
3589,Processo seletivo.,2,0.001851,CORRECT
3590,Desafio dos números primos 1,2,0.002207,CORRECT
3591,Vogal ou Consoante,1,0.00211,CORRECT
3592,Gênero,1,0.002107,CORRECT
3593,Quantidade de dias do mês,1,0.001908,PRESENTATION_ERROR
3594,Desafio dos números primos 2,1,0.002017,CORRECT
3595,Senha,2,0.001854,CORRECT
3596,Dominó,2,0.002473,CORRECT
3597,Do you like trees?,5,0.111952,CORRECT
3598,Idade,2,0.001805,CORRECT
3599,Sequência Secreta,3,0.00181,WRONG_ANSWER
3600,Nota cortada,2,0.002072,WRONG_ANSWER
3601,Distância entre amigos,3,0.017768,WRONG_ANSWER
3603,Intercala,1,0.001577,CORRECT
3604,Pivot Mediana,1,0.00213,CORRECT
3605,Mediana de 3,1,0.003609,CORRECT
3611,Lista de contatos,2,0.001984,WRONG_ANSWER
3612,Cadeiras na coluna,1,0.002349,CORRECT
3613,Site de vendas,2,0.002219,CORRECT
3620,Gabi adora desafios!,2,0.001697,WRONG_ANSWER
3622,Calculando a média com ponteiros,1,0.001768,CORRECT
3623,Analisando vendedores,3,0.001877,CORRECT
3624,Compra de smartphone,3,0.00153,CORRECT
3625,RPG-combat_help,3,0.001498,CORRECT
3626,Promoção lanchonete,1,0.001584,EMPTY_ANSWER
3628,Academia,1,0.001498,WRONG_ANSWER
3629,Código de César,2,0.001473,CORRECT
3632,Índice de poluição,1,0.002226,CORRECT
3633,"Pedra, papel e tesoura",1,0.001989,CORRECT
3634,Ideia da Nini,2,0.001934,WRONG_ANSWER
3638,Substituindo palavras no texto,2,0.001549,CORRECT
3639,Vogais na frase,2,0.001765,WRONG_ANSWER
3640,Senha da empresa Calculaí,2,0.00141,WRONG_ANSWER
3641,Par e ímpar - lista,3,0.002157,CORRECT
3653,Verificar anterior e próximo,1,0.002163,CORRECT
3655,Gerenciador de user/senha,3,0.001791,WRONG_ANSWER
3657,compra/venda de ações,3,0.001743,CORRECT
3658,Calculando cesta básica,2,0.002216,WRONG_ANSWER
3662,Mais uma de matriz?,2,0.002017,CORRECT
3665,Sopa de letrinhas,1,0.002311,CORRECT
3666,Festa da Marilda 2,2,0.001992,CORRECT
3667,Festa da Marilda 3,2,0.002285,CORRECT
3671,Inversões na Flixrede,2,0.001546,CORRECT
3672,Sairam as notas do Enem,2,0.025857,CORRECT
3673,Teclado velho,1,0.002096,WRONG_ANSWER
3674,Teh Adventujrs of Meme Man: Ida ao Mercado,2,0.001952,CORRECT
3675,Fibonacci invertido,1,0.001968,WRONG_ANSWER
3676,Geraldo não sabe pra onde ir.,2,0.002242,WRONG_ANSWER
3677,Sherliro Wars,2,0.00224,WRONG_ANSWER
3678,A Festa do Japa,1,0.002204,CORRECT
3679,Professor maluco?,1,0.001573,CORRECT
3687,O terrível macakinho,3,0.002671,CORRECT
3688,Imprimindo cartazes,2,0.001809,WRONG_ANSWER
3689,Os Primos do Sherliro,3,0.002291,CORRECT
3690,Quem ganhou?,2,0.002115,CORRECT
3724,Escala Franjinha de pH,1,0.001648,CORRECT
3726,Verificar Ordem em Lista,2,0.001793,CORRECT
3727,Escola de Artes,1,0.003003,CORRECT
3728,Fazenda do João,1,0.002053,WRONG_ANSWER
3731,A Biblioteca de Dorian,3,0.001641,CORRECT
3732,Organizando provas,2,0.001696,CORRECT
3733,Exercício de Busca - DFS,2,0.001746,WRONG_ANSWER
3734,Exercício de Busca - UCS,3,0.001503,CORRECT
3735,Viciada em 'a',2,0.002229,WRONG_ANSWER
3738,Exercício de Busca - BFS,2,0.002227,WRONG_ANSWER
3739,Exercício de Busca - Greedy,3,0.001864,WRONG_ANSWER
3741,Rachel e o troco do Central Perk,2,0.002332,CORRECT
3742,Fahrenheit para Celsius,1,0.001897,WRONG_ANSWER
3743,Médias entre 3 notas,1,0.002041,CORRECT
3745,Exercício de Busca - A Star,3,0.001878,WRONG_ANSWER
3752,Equação reduzida da elipse,2,0.002132,WRONG_ANSWER
3761,O Prédio,2,0.001985,WRONG_ANSWER
3762,Soma de números não tão grandes,3,0.001938,CORRECT
3763,Matrix Ninja,3,0.00213,PRESENTATION_ERROR
3764,Acidez de várias soluções,1,0.001658,CORRECT
3765,O novo jogo de Kaz,2,0.002203,CORRECT
3766,A Mumba de Kamyamoto (Powered by Kinho),3,0.899462,CORRECT
3767,"Jaiminho, o Carteiro",3,0.003021,WRONG_ANSWER
3769,O duelo de JOJOão,2,0.002448,WRONG_ANSWER
3770,!PalindromoomordnilaP!,2,0.001666,WRONG_ANSWER
3771,Tempo Viagem,1,0.002293,CORRECT
3772,Socorro da prova,1,0.002222,CORRECT
3773,Traquinagens do Saci,2,0.002301,CORRECT
3774,Equação do segundo grau,1,0.002239,CORRECT
3775,A prova na Escola Salvatore,1,0.002101,WRONG_ANSWER
3776,"Maior, menor e média",1,0.002221,CORRECT
3815,Condicional - validação de data de nascimento,1,0.002347,WRONG_ANSWER
3820,Contas por categoria,3,0.00209,CORRECT
3826,Teste,1,0.002422,CORRECT
3831,Lista - Achar posição do maior/menor item,2,0.002197,CORRECT
3832,Investimentos N1,2,0.003391,CORRECT
3833,Investimentos N2,2,0.00215,CORRECT
3834,Investimentos N3,3,0.002322,WRONG_ANSWER
3835,O Campeonato de Vôlei do CIn,1,0.002219,CORRECT
3836,Teh Adventujrs of Meme Man: Volta do Mercado,2,0.003178,WRONG_ANSWER
3838,Sherliro impede The Wrath of Khanmerer,2,0.002091,WRONG_ANSWER
3840,Ajude a dudinha!,3,0.003413,WRONG_ANSWER
3841,Teclado com problema,2,0.000953,CORRECT
3842,Teh Adventujrs of Meme Man: Loop do Mercado,2,0.002427,CORRECT
3847,Referência bibliográfica,1,0.002413,WRONG_ANSWER
3850,Iniciando com listas,1,0.002185,CORRECT
3855,Os registradores de Kammera Man,2,0.002019,CORRECT
3856,Os novos prédios,2,0.002257,CORRECT
3857,Zeca (não) quer trabalhar,2,0.002156,CORRECT
3859,A Linha de montagem do Dr. Zululu,2,0.00263,CORRECT
3861,Faixa etária,2,0.002376,WRONG_ANSWER
3862,Verificação de eleitor,1,0.004567,CORRECT
3863,Dudinha's password,3,0.00247,CORRECT
3864,Teh Adventujrs of Meme Man: Cybermarket 2077,2,0.002289,CORRECT
3865,Sherlirow quer dormir,3,0.002024,CORRECT
3866,Kammera Man Corrompeu suas Matrizes,2,0.002249,CORRECT
3868,Um novo jogo,3,0.002518,WRONG_ANSWER
3869,Ressacassembly e Mariozin,2,0.002159,CORRECT
3870,Sopa de Letrinhas,2,0.005232,CORRECT
3871,"Por favor, salvem o futebol brasileiro",3,0.001772,WRONG_ANSWER
3872,Dudinha's delivery service,3,0.002333,CORRECT
3873,Faturas & Sofrimento,2,0.002133,WRONG_ANSWER
3874,A Guerra dos CinCabeças,2,0.002183,CORRECT
3886,AB1.P1.Nasa,1,0.004303,WRONG_ANSWER
3891,3 tipos de média,1,0.002003,CORRECT
3892,Distância entre 2 pontos,1,0.002318,CORRECT
3903,Notas das provas,2,0.002364,CORRECT
3904,Escolha dos Presentes,3,0.002358,CORRECT
3906,P3-Q2,1,0.001427,CORRECT
3907,P3.Q3,2,0.001507,PRESENTATION_ERROR
3911,Teh Adventujrs of Meme Man: Sanduíche,1,0.002165,CORRECT
3913,Estratégia de Batalha,1,0.002325,CORRECT
3914,Rebeka e a volta para casa,2,0.002078,WRONG_ANSWER
3915,Estudante Vitores,1,0.002266,CORRECT
3919,20 Números do Tio Willy,5,0.002156,CORRECT
3921,O elevador tridimensional do Yee,3,0.002398,WRONG_ANSWER
3924,Bonxai foi para forca,1,0.002376,CORRECT
3925,Marquinhos e o telefone borrado,1,0.001942,CORRECT
3926,A Jornada da Prosperidade do Kinhas,3,0.002358,WRONG_ANSWER
3927,Dominó área 2,3,0.002546,CORRECT
3928,Sherliro salva o Khamniverso,2,0.00239,CORRECT
3929,Cifra de Bonxai,1,0.002414,CORRECT
3930,Marquinhos e a goteira,2,0.001867,CORRECT
3931,CountingSort,2,0.002142,PRESENTATION_ERROR
3932,Lukkity vs Os Textos Napoleônicos,3,0.002869,CORRECT
3933,Quem matou o Jefteson?,3,0.002316,CORRECT
3934,Par vs Ímpar,2,0.002301,CORRECT
3935,Sorteio,2,0.005717,CORRECT
3940,Fábrica,2,0.001734,CORRECT
3945,O estagiário do professor carvalho,1,0.001731,CORRECT
3946,Novo Ranking da CBF,2,0.003076,CORRECT
3948,Monitoria bonus,2,0.004872,CORRECT
3949,Quaqs ao resgate das compras de Sherliro,2,0.002319,WRONG_ANSWER
3979,Motores a Diesel,2,0.001988,CORRECT
3980,Questão_01_A,3,0.00176,CORRECT
4007,Baskhara,3,0.002318,CORRECT
4008,Conversao Dolar Euro,1,0.001452,CORRECT
4009,Lucro no produto,1,0.001696,CORRECT
4010,Maças,1,0.001782,CORRECT
4011,Pesquisa Eleitoral,2,0.001623,CORRECT
4012,Poligonos,3,0.002243,CORRECT
4017,Conta Número,1,0.002274,CORRECT
4019,Fatorial simples,1,0.001868,CORRECT
4025,Sede de Shake no Puro Hell,2,0.00225,WRONG_ANSWER
4026,Teh Adventujrs of Meme Man: Confiança,1,0.002417,CORRECT
4027,Aventuras pela UFPE,2,0.002073,CORRECT
4028,Piratas encantam sereias,1,0.002266,CORRECT
4032,Nova propriedade,2,0.001599,CORRECT
4033,As notas de cálculo I,1,0.003311,CORRECT
4035,Caio's Clash Cafe,3,0.002825,WRONG_ANSWER
4036,Aproximação exponencial,1,0.002206,CORRECT
4039,Batalha Naval Para Horas Vagas,2,0.002151,CORRECT
4040,Pipi e Mariozito vão afetar o Grêmio,2,0.002386,PRESENTATION_ERROR
4042,A Fuga de Rebeka,2,0.005701,CORRECT
4043,Exponential Expansion,3,0.002041,WRONG_ANSWER
4044,O Plano Infalível,3,0.001745,CORRECT
4045,Protótipo de Ctrl+F,2,0.001818,CORRECT
4046,Rebeka vai ser uma foragida,2,0.002208,CORRECT
4047,Brincadeira das Listas,1,0.001973,CORRECT
4049,Anhixoc,2,0.002148,CORRECT
4050,Identificador de idade,1,0.002138,CORRECT
4051,Calculadora dos calouros - inteiros,1,0.003093,CORRECT
4052,Printando a Entrada,1,0.001992,CORRECT
4053,Calculadora dos calouros - decimais,1,0.005821,CORRECT
4054,Números Negativos?,1,0.002305,CORRECT
4055,Missão da South Gate Station,1,0.002051,CORRECT
4067,Update da Pokédex,2,0.002238,CORRECT
4068,Corrida Maluca ablublebuelbue,2,0.002223,CORRECT
4082,Exportações do Seu Lobato,3,0.002291,WRONG_ANSWER
4087,Water Supply Collapse,1,0.002112,CORRECT
4090,A disputa pelo brownie de café,1,0.002086,CORRECT
4093,Busca Binária Detalhada,2,0.002176,CORRECT
4095,Raizes da equacao,3,0.001647,CORRECT
4096,Lanchonete da Ambrosina Modificado,3,0.002156,CORRECT
4097,Banco de Dados - Modificado,3,0.001743,CORRECT
4103,Excursão do IC,1,0.001909,CORRECT
4114,Lab 7 - Exercício 1,1,0.001895,CORRECT
4117,Acesso restrito à piscina,1,0.002004,WRONG_ANSWER
4120,Ajuda Vendedores,1,0.001819,CORRECT
4122,Counting Pairs,5,0.128001,CORRECT
4136,Produto e a razão de dois números,1,0.001727,CORRECT
4137,Área de figuras,1,0.002463,CORRECT
4138,Calculadora do Rildo,1,0.001795,CORRECT
4139,As horas de Danerd Ramanujan,1,0.001546,CORRECT
4140,Área e Volume de Corpos Sólidos,1,0.00208,WRONG_ANSWER
4141,Classificando as raízes,1,0.001962,WRONG_ANSWER
4142,De 400 a 0 em segundos,1,0.002486,CORRECT
4143,Operações,1,0.001686,CORRECT
4145,Bate essa pule pae!,1,0.002164,CORRECT
4146,Xupenio Bordões,2,0.002259,CORRECT
4147,Copa das Cadeiras,1,0.00205,CORRECT
4148,O Encontro de Lulu Pathy,1,0.002331,CORRECT
4149,Número Mágico de Ltop,1,0.001701,WRONG_ANSWER
4150,posição no plano cartesiano,1,0.001994,CORRECT
4151,A Fuga do Paffocan,3,0.001591,PRESENTATION_ERROR
4152,Letra na Frase,3,0.001727,CORRECT
4153,Soneca Passa em Cálculo 1!,1,0.002105,CORRECT
4154,Lulupalooza,3,0.001773,WRONG_ANSWER
4155,Operadores,1,0.002102,WRONG_ANSWER
4157,Índice de Aprendizado Federal,1,0.002259,WRONG_ANSWER
4158,Navegação autônoma,2,0.001466,CORRECT
4159,Engenharia Civil 101,2,0.001657,PRESENTATION_ERROR
4160,Trabalhos da Bia,1,0.001749,CORRECT
4161,Soma da área dos retângulos na função X^2,2,0.002128,CORRECT
4163,Ana Paula Cigana no modo Xadrez!,1,0.003699,CORRECT
4165,Um Garoto Ixpertinho,1,0.004454,CORRECT
4166,Gol contra no Fantástico,2,0.001707,WRONG_ANSWER
4170,Jogo entre amigos,1,0.001633,CORRECT
4171,Triângulo de Pascal,1,0.001746,CORRECT
4172,O Quarteto Fantástico da Matemática,1,0.001958,CORRECT
4173,O Cubo LeMarchand colorido!,5,0.002189,WRONG_ANSWER
4174,Garagem da ᵈᵘᵈᶦⁿʰᵃ,2,0.00172,CORRECT
4175,Rebeka encontra o assassino,1,0.005967,WRONG_ANSWER
4177,Números de Ícaro,1,0.002427,PRESENTATION_ERROR
4180,Projeção Ortogonal,2,0.002013,CORRECT
4185,Array de Pares e Ímpares,2,0.002002,CORRECT
4186,Par de pontos mais próximo,3,0.00253,CORRECT
4188,MDC ou MDC?,2,0.002085,CORRECT
4189,Soma das Recursivas,1,0.001732,CORRECT
4197,O psicopata do CPF,2,0.001458,CORRECT
4198,O Drone da Imitação,2,0.005423,WRONG_ANSWER
4199,Empire Business,1,0.001899,CORRECT
4204,Bolhas e Baldes Jr.,1,0.002251,CORRECT
4232,mdc de uma sequência,2,-1.0,COMPILATION_ERROR
4240,Qual o terceiro ângulo?,1,0.001947,CORRECT
4241,Oficina do Miguelito,3,0.001759,CORRECT
4242,Mensagem Espacial,1,0.001688,CORRECT
4243,Calculadora de IMC,1,0.002129,CORRECT
4244,Notas da Área 2,2,0.002146,WRONG_ANSWER
4245,Transporte de Caixas,2,0.001805,CORRECT
4246,Triângulos de Bonifácio,4,0.001993,CORRECT
4249,Conta de luz,1,0.003749,CORRECT
4250,Área da Superfície e Volume da Esfera,1,0.001827,CORRECT
4253,Área de figuras geométricas,1,0.002086,EMPTY_ANSWER
4255,2 números em ordem crescente - Adp.,1,0.002139,CORRECT
4256,Oi ! Adp.,1,0.002127,CORRECT
4257,3o ângulo do triângulo adaptado,1,0.002065,WRONG_ANSWER
4258,Lista de Strings,5,0.002248,WRONG_ANSWER
4259,AB1.P1.Lanchonete Adp.,1,0.002179,CORRECT
4260,Teorema de Pitágoras Adp.,1,0.002167,CORRECT
4261,Área de um trapézio adaptada.,1,0.002195,WRONG_ANSWER
4264,Raizes da equacao Adp.,1,0.002115,WRONG_ANSWER
4269,Conversão para dólar adaptado.,1,0.001611,WRONG_ANSWER
4270,"Conversão Celsius, Fahrenheit e Kelvin adp.",1,0.002036,WRONG_ANSWER
4277,Área de um trapézio adap. p/a autismo.,1,0.002027,WRONG_ANSWER
4278,3o ângulo do triângulo adap. p/a autismo,1,0.002492,WRONG_ANSWER
4279,10 primeiros multiplos,2,0.002511,CORRECT
4280,Aeroporto - Lista de checagem,3,0.002089,WRONG_ANSWER
4281,Sala da professora Asbeksa,1,0.001997,WRONG_ANSWER
4282,Teclado,1,0.00166,CORRECT
4285,Ajudando Adryan na atividade de português,2,0.002248,WRONG_ANSWER
4291,[AC5.4] - Media de notas adp.,1,0.002261,WRONG_ANSWER
4292,Processamento de uma fila de mensagens,3,0.083467,CORRECT
4302,Criptografia,1,0.002098,CORRECT
4305,Uninho do povo,1,0.001749,CORRECT
4306,Torresmo e as bombas da Shopee,2,0.002756,CORRECT
4307,Caminhada estratégica,1,0.002048,CORRECT
4308,Sistema do Detran,2,0.002,CORRECT
